date,tweet,user
2020-05-25 12:00:51+00:00,"For the first time in a month, I've left the flat for something other than shopping or deliveries. The area around mine is so busy, with huge groups of people hanging out. I hate it. Nobody gives a shit any more, and we're gonna wonder what went wrong when we get a second wave.",alexlduffy
2020-05-25 10:57:27+00:00,Every Sunday we went outside the main shopping center at every exit in pairs and engaged in conversation and handed church leaflets out to everyone. It’s still a small church but it has members out with the family/close friends now. I had such a great time there ,Lindseyy888
2020-05-25 07:53:16+00:00,Today we went to LA just to go shopping bc the malls closed out here still . People was acting like it’s no virus no mask no thing .,Bannannnaa
2020-05-25 07:31:28+00:00,He clearly broke the rules and clearly went out of his way to deceive the public. My son was seriously ill for 6 weeks and we were told by @GOVUK that we must rely on community groups to arrange prescriptions being picked up and any shopping we needed.,ChungaMum
2020-05-25 05:35:28+00:00,“I went to the store for my VERY ESSENTIAL purchases and saw all these other people out shopping. We are so screwed!” The sanctimonious attitudes of SOME people is telling.,WesKnyle
2020-05-25 05:29:00+00:00,"... @WalmartInc @Walmart @WalmartWorld @WalmartCEO “We’ve got things to do.” Not we are closing ma’am, is there anything I can help you to round out your shopping. Following the incident I went to approach him, as I got his name and position, he became confrontational with me..",Big_Body_B
2020-05-25 03:38:05+00:00,"Went to a grocery store today. Nothing to buy, just feeling kind; spent 75 minutes grabbing shopping carts from the entry &amp; wheeling them way out to the parking lot to place them in an appropriate holding pen there. Felt good to give back. We live in a society.",soncharm
2020-05-25 03:26:35+00:00,"And before anyone comes at me saying “You went to Taco Bell” like yeah I did, for food. I’m moving in three weeks, we aren’t getting new groceries. I need to feed myself. I’m not out shopping for a bathing suit with my friends because I’m stir crazy.",Billy_Dickson
2020-05-25 02:23:09+00:00,"My daughter and I went grocery shopping and out for ice cream too. Mask free! I've had my sleeves for 12 years, so looks I'm used too. We have a duty to support our communities! Get out and show people we aren't scared. #WeThePeople #MemorialDayInTheUSA",HoosierHellfire
2020-05-25 02:22:38+00:00,"10 years ago I visited my grandparents in Washington State, we went to the mall for shopping and they ran out of what I liked from Starbucks. So in a fit of boredom, I ran up a down escalator and I tripped, slamming my knee, to the point where you saw my knee bone. ",Davethespade1
2020-05-25 02:19:46+00:00,Mr President we really appreciate all you are doing for us. I’m so happy you got to go out today and golf. Yesterday I went shopping and went out to eat. It was so nice to be getting back to normal.,marie_ershadden
2020-05-25 00:42:21+00:00,I guess we did say fuck the corona virus this weekend. My ass really went to San Francisco last night and I haven’t really went out in months (unless it’s grocery shopping),IamJuliet___
2020-05-25 00:11:49+00:00,It's been ok here in Sacramento. We shop at 7 am &amp; there aren't many people out &amp; they have masks on. But we went for a drive yesterday &amp; saw so many people sitting at restaurants/walking shopping w/o masks so I think the entire country is in serious trouble. We're staying home.,sar_oso
2020-05-24 23:58:40+00:00,"I was out all day today. We ate out for breakfast and dinner and went shopping. Reataurants were packed, smaller restaurants were not spacing tables out, 80% of people not wearing masks. I wear a mask indoors. No one listening to this bs.",mikepet59238680
2020-05-24 23:39:51+00:00,Anyways I went grocery shopping as we all know and I haven’t driven/gone out since March aka when were in lockdown...I was pikachu meme in my car for five minutes bc I was like ??? How does one drive??,justyoonandme
2020-05-24 22:11:54+00:00,"I went shopping today, was in a hurry and forgot to put on my mask and NOBODY said sh&amp;t to me! Try it every time you go out. If you get push back, go back to your car and get the mask. We got to start a trend and rebel against this! @KarluskaP @michaelbeatty3 @TruthHammer888",KagThat
2020-09-03 14:44:40+00:00,"12 outlets are arranged with enough space to accommodate both large and small plugs, so you can connect as many of your devices as possible with ease.",AnkerOfficial
2020-05-24 22:09:47+00:00,"After 3 months we finally got a new fridge. We managed until last month when it went out completely and we had to use a mini fridge until today. This whole experience was a pain in the ass, mostly because grocery shopping was already limited due to the pandemic hoarding.",chanelhardypub_
2020-05-24 21:57:04+00:00,"“Um...yeah. My older sister said I was dressing to plain, so went through my closet and threw out the majority of my wardrobe. We had a day of shopping together. Oh joy.” She spun a finger in the air indicating her lack of excitement. “Is it okay?”",MandieSincerely
2020-05-24 21:52:12+00:00,did all this grocery shopping so we can barbecue and the damn power went out from the storm ,iCourtneyDUHH
2020-05-24 19:25:20+00:00,"aight so I only ate a smoked salmon toast & salad for lunch and then we went out for a Sunday walk and now it’s 5h later, I’m literally starving, it’s dinner time but by parents decided to go shopping??? AT 8 PM???",latetorecovery
2020-05-24 18:58:35+00:00,"I live in MO, I can confirm that this state didn't take any of it seriously. During the shutdown, the couple times we went out for groceries, our town was far busier than it would normally be. Everyone took it as an opportunity to go on shopping sprees.",SacredTbag
2020-05-24 18:47:49+00:00,We went on a shopping spree AND LET ME TELL YOU people are really out here and have THIER kids /babies with no mask on ,marsworld02
2020-05-24 17:34:25+00:00,"one man who couldn't make either. We went year-round and accepted people when they were ready to start. Then I was ushered out and they reverted to the old system bec it's easier to just have it one way. Still: if you're shopping the show times, it's sooo much easier...",bbmoe
2020-05-24 16:58:33+00:00,"I went grocery shopping yesterday. Only about 1/3 of the people had masks on. It is rude and disrespectful. No one was distancing. We will see if the numbers go up, I guess. I won’t be going out for a while yet.",EAShepardson
2020-05-24 16:38:41+00:00,The power went out while we were grocery shopping XD fantastic. Hopefully it comes back on soon so we can check out,AetherDraconi
2020-05-24 16:34:07+00:00,"when i was living and studying in brazil, one of my professors took us out to do some fieldwork but we went to the mall for shoe shopping instead @oten_star were you with us? when eliana hipped us to melissa’s?",dyannasaur_
2020-05-24 16:14:57+00:00,"There's a blackbird in my KITCHEN!! It came in while we were drinking tea so I put down some fruit. It ignored that and went all the way to a pile of shopping, then scuttled out again. What a bold fella! ",rachel_remnant
2020-05-24 16:06:39+00:00,Found out we will be working from home the rest of the year...I went leggings shopping.,TiaRedandBlack
2020-05-24 15:09:32+00:00,Went out to do the food shopping this morning but I got a really bad headache so I went for a nap when we got home and I've slept for almost 4 hours ,lifewithjessx
2020-05-24 14:07:56+00:00,Had a lovely day out. Gary dropped me off at Morrisons to get some shopping while he went to the tip with rubbish we’ve been collecting in the shed. #lockdownadventures,happy_dales
2020-05-24 13:42:03+00:00,"I found out recently that my friend and I went to the same therapist and we stopped going to her for the same reason - she wasn't a good fit, she's much older and seemed impatient bordering on judgmental. This is to say that it's ok to go therapist shopping",Keratile_
2020-05-24 13:22:00+00:00,Went food shopping hungover. Spent £104 and we couldn’t make one meal out of what I’ve bought. I don’t know why happened. FFS.,GraemeKelly1
2020-05-24 12:49:56+00:00,I’d be fine if these people all went home to self quarantine for 14 days. But we all know they will be out and about shopping next week...,poirierli
2020-05-24 12:47:00+00:00,Homg Kong under #PoliceBrutality once again! Are we ordinary HK citizens that fearful and threatening to them? We just went out for shopping ,Wantosee1
2020-05-24 12:35:02+00:00,"I went out to grab curbside pickup yesterday. I couldn't believe all the people I saw shopping in stores without masks. Is it so hard to wear one? Even just a scarf? If people want places to be open and stay open we need to work together to stay safe, wear a mask! #COVID",larryspub
2020-05-24 11:42:16+00:00,"Loads of people at the beach, out in parks, all mixing and we have to apparently care about and fire someone who went to an empty property and had shopping delivered to the door? Yeah, I don't think I'll bother with this thanks. They'll be another drama in a day or so no doubt.",sara_brunel
